,index,HA,workplace_name,workplace_address,city,date_cluster_confirmed_public_health,date_cluster_no_longer_active,earliest_reported_cases,latest_reported_cases,workplace_classification,cases_when_cluster_confirmed,total_cases,workplace_status,closure_y_n,closed_by_order,voluntary_closure,closure_date,partially_closed,unknown_closure_type,open,days_since_last_case,active_clusters,cluster_confirmed_epidate,doc_page_number,cluster_closed_epidate,file,flag
9239,146.0,viha,,,ictoria,2021-04-13,,2021-04-02,2021-04-17,gym/fitness,0.0,6.0,closed,yes,unkno,no,,unknown,,no,45.0,,15-2021,,,f22-1445 records_part1.pdf,
9240,147.0,viha,,,ictoria,2021-04-13,,2021-04-11,2021-04-23,other,0.0,7.0,closed,yes,unkno,no,,unknown,,no,39.0,,15-2021,,,f22-1445 records_part1.pdf,
9241,148.0,nha,,,nknown,2021-04-13,2021-05-06,,,manufacturing/i ndustry,5.0,7.0,voluntary closure,yes,no,yes,,unknown,,no,,,15-2021,,,f22-1445 records_part1.pdf,
9242,149.0,fha,,,urrey,2021-04-14,2021-04-25,,,maintenance/tr ades/constructio n,5.0,5.0,,no,no,unknown,,no,,no,,,15-2021,,,f22-1445 records_part1.pdf,
9243,150.0,fha,,,bbotsford,2021-04-14,2021-05-03,,,farm/agriculture,3.0,3.0,closed,yes,yes,unknown,2021-04-15,no,,no,,,15-2021,,,f22-1445 records_part1.pdf,
9244,151.0,fha,,,urnaby,2021-04-14,2021-04-27,,,transportation,7.0,7.0,,no,no,unknown,,no,,no,,,15-2021,,,f22-1445 records_part1.pdf,
9245,152.0,fha,,,elta,2021-04-14,2021-05-19,,,warehouse,6.0,6.0,,no,no,unknown,,no,,no,,,15-2021,,,f22-1445 records_part1.pdf,
9246,153.0,fha,,,elta,2021-04-14,2021-05-09,,,retail,11.0,11.0,,no,no,unknown,,no,,no,,,15-2021,,,f22-1445 records_part1.pdf,
9247,154.0,fha,,,ort oquitlam,2021-04-14,2021-05-06,,,maintenance/tr ades/constructio n,5.0,5.0,closed,yes,yes,unknown,2021-04-14,no,,no,,,15-2021,,,f22-1445 records_part1.pdf,
9248,155.0,fha,,,ort oquitlam,2021-04-14,2021-04-27,,,manufacturing/i ndustry,5.0,5.0,closed,yes,yes,unknown,2021-04-18,no,,no,,,15-2021,,,f22-1445 records_part1.pdf,
9249,156.0,fha,,,urrey,2021-04-14,2021-05-06,,,restaurant/bar/l ounge,4.0,4.0,,no,no,unknown,,no,,no,,,15-2021,,,f22-1445 records_part1.pdf,
9250,157.0,fha,,,urrey,2021-04-14,2021-04-27,,,retail,4.0,4.0,closed,yes,yes,unknown,2021-04-16,no,,no,,,15-2021,,,f22-1445 records_part1.pdf,
9251,158.0,fha,,,urrey,2021-04-14,2021-04-24,,,restaurant/bar/l ounge,5.0,5.0,closed,yes,yes,unknown,2021-04-15,no,,no,,,15-2021,,,f22-1445 records_part1.pdf,
9252,159.0,fha,,,urrey,2021-04-14,2021-04-24,,,retail,5.0,5.0,closed,yes,yes,unknown,2021-04-14,no,,no,,,15-2021,,,f22-1445 records_part1.pdf,
9253,160.0,nha,,,nknown,2021-04-14,2021-04-29,,,maintenance/tr ades/constructio n,3.0,4.0,voluntary closure,yes,no,yes,,unknown,,no,,,15-2021,,,f22-1445 records_part1.pdf,
9254,161.0,fha,,,urnaby,2021-04-15,2021-05-11,,,manufacturing/i ndustry,25.0,25.0,closed,yes,yes,unknown,2021-04-18,no,,no,,,15-2021,,,f22-1445 records_part1.pdf,
9255,162.0,fha,,,urnaby,2021-04-15,2021-05-08,,,transportation,12.0,12.0,closed,yes,yes,unknown,2021-04-16,no,,no,,,15-2021,,,f22-1445 records_part1.pdf,
9256,163.0,fha,,,angley,2021-04-15,2021-05-06,,,restaurant/bar/l ounge,4.0,4.0,closed,yes,yes,unknown,2021-04-16,no,,no,,,15-2021,,,f22-1445 records_part1.pdf,
9257,164.0,fha,,,angley,2021-04-15,2021-04-29,,,manufacturing/i ndustry,5.0,5.0,closed,yes,yes,unknown,2021-04-17,no,,no,,,15-2021,,,f22-1445 records_part1.pdf,
9258,165.0,fha,,,urrey,2021-04-15,2021-04-30,,,gym/fitness,13.0,13.0,closed,yes,yes,unknown,2021-04-16,no,,no,,,15-2021,,,f22-1445 records_part1.pdf,
9259,166.0,fha,,,urnaby,2021-04-16,2021-05-06,,,other,4.0,4.0,,no,no,unknown,,no,,no,,,15-2021,,,f22-1445 records_part1.pdf,
9260,167.0,fha,,,hilliwack,2021-04-16,2021-04-21,,,gym/fitness,3.0,3.0,,no,no,unknown,,no,,no,,,15-2021,,,f22-1445 records_part1.pdf,
9261,168.0,fha,,,elta,2021-04-16,2021-04-26,,,retail,7.0,7.0,,no,no,unknown,,no,,no,,,15-2021,,,f22-1445 records_part1.pdf,
9262,169.0,fha,,,angley,2021-04-16,2021-05-08,,,retail,11.0,11.0,,no,no,unknown,,no,,no,,,15-2021,,,f22-1445 records_part1.pdf,
9263,170.0,fha,,,urrey,2021-04-16,2021-04-30,,,retail,4.0,4.0,closed,yes,yes,unknown,2021-04-18,no,,no,,,15-2021,,16-2021,f22-1445 records_part1.pdf,
9264,171.0,fha,,,urnaby,2021-04-17,2021-04-29,,,manufacturing/i ndustry,4.0,4.0,closed,yes,yes,unknown,2021-04-18,no,,no,,,15-2021,,16-2021,f22-1445 records_part1.pdf,
9265,172.0,fha,,,ort oquitlam,2021-04-17,2021-04-26,,,transportation,4.0,4.0,,no,no,unknown,,no,,no,,,15-2021,,,f22-1445 records_part1.pdf,
9266,173.0,nha,,,nknown,2021-04-17,2021-05-20,,,health care facility (acute/ltc),,5.0,"open (if open, reason for non- closure)",no,no,no,,unknown,,no,,,15-2021,,,f22-1445 records_part1.pdf,
9267,174.0,fha,,,ort oquitlam,2021-04-18,2021-05-06,,,gym/fitness,5.0,5.0,closed,yes,yes,unknown,2021-04-19,no,,no,,,16-2021,,16-2021,f22-1445 records_part1.pdf,
9268,175.0,fha,,,urrey,2021-04-18,2021-05-05,,,gym/fitness,3.0,3.0,,no,no,unknown,,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9269,176.0,fha,,,urrey,2021-04-18,2021-05-05,,,retail,14.0,14.0,closed,yes,yes,unknown,2021-04-20,no,,no,,,16-2021,,16-2021,f22-1445 records_part1.pdf,
9270,177.0,nha,,,nknown,2021-04-18,2021-05-06,,,maintenance/tr ades/constructio n,3.0,3.0,voluntary closure,yes,no,yes,,unknown,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9271,178.0,fha,,,bbotsford,2021-04-19,2021-05-16,,,retail,9.0,9.0,,no,no,unknown,,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9272,179.0,fha,,,urnaby,2021-04-19,2021-05-01,,,office,3.0,3.0,,no,no,unknown,,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9273,180.0,fha,,,urnaby,2021-04-19,2021-05-07,,,office,10.0,10.0,,no,no,unknown,,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9274,181.0,fha,,,oquitlam,2021-04-19,,,,office,5.0,5.0,closed,yes,yes,unknown,2021-04-20,no,,no,,,16-2021,,16-2021,f22-1445 records_part1.pdf,
9275,182.0,fha,,,elta,2021-04-19,2021-04-26,,,farm/agriculture,5.0,5.0,,no,no,unknown,,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9276,183.0,fha,,,elta,2021-04-19,2021-05-07,,,transportation,4.0,4.0,,no,no,unknown,,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9277,184.0,fha,,,elta,2021-04-19,2021-05-17,,,retail,3.0,3.0,,no,no,unknown,,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9278,185.0,fha,,,elta,2021-04-19,2021-05-01,,,food processing,3.0,3.0,,no,no,unknown,,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9279,186.0,fha,,,angley,2021-04-19,2021-05-03,,,manufacturing/i ndustry,3.0,3.0,closed,yes,yes,unknown,2021-04-21,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9280,187.0,fha,,,angley,2021-04-19,2021-05-10,,,food processing,7.0,7.0,,no,no,unknown,,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9281,188.0,fha,,,angley,2021-04-19,2021-04-29,,,manufacturing/i ndustry,4.0,4.0,,no,no,unknown,,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9282,189.0,fha,,,aple ridge,2021-04-19,2021-05-05,,,retail,4.0,4.0,closed,yes,yes,unknown,2021-04-21,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9283,190.0,fha,,,ort oquitlam,2021-04-19,2021-04-30,,,manufacturing/i ndustry,5.0,5.0,closed,yes,yes,unknown,2021-04-22,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9284,191.0,fha,,,urrey,2021-04-19,2021-04-29,,,office,6.0,6.0,closed,yes,no,unknown,2021-04-21,yes,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9285,192.0,fha,,,urrey,2021-04-19,2021-05-03,,,retail,5.0,5.0,closed,yes,yes,unknown,2021-04-20,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9286,193.0,fha,,,urrey,2021-04-19,2021-05-04,,,manufacturing/i ndustry,3.0,3.0,closed,yes,yes,unknown,2021-04-20,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9287,194.0,fha,,,urrey,2021-04-20,2021-04-29,,,manufacturing/i ndustry,5.0,5.0,,no,no,unknown,,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9288,195.0,fha,,,bbotsford,2021-04-20,2021-05-02,,,office,3.0,3.0,closed,yes,no,unknown,2021-04-21,yes,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9289,196.0,fha,,,bbotsford,2021-04-20,2021-04-29,,,office,4.0,4.0,,no,no,unknown,,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9290,197.0,fha,,,bbotsford,2021-04-20,2021-05-05,,,personal care,4.0,4.0,closed,yes,yes,unknown,2021-04-22,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9291,198.0,fha,,,urnaby,2021-04-20,2021-05-04,,,manufacturing/i ndustry,5.0,5.0,,no,no,unknown,,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9292,199.0,fha,,,urnaby,2021-04-20,2021-04-30,,,maintenance/tr ades/constructio n,5.0,5.0,,no,no,unknown,,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9293,200.0,fha,,,urnaby,2021-04-20,2021-05-01,,,maintenance/tr ades/constructio n,4.0,4.0,,no,no,unknown,,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9294,201.0,fha,,,coquitlam,2021-04-20,2021-05-06,,,manufacturing/i ndustry,7.0,7.0,closed,yes,yes,unknown,2021-04-21,no,,no,,,16-2021,,16-2021,f22-1445 records_part1.pdf,
9295,202.0,fha,,,delta,2021-04-20,2021-04-30,,,maintenance/tr ades/constructio n,3.0,3.0,closed,yes,no,unknown,2021-04-21,yes,,no,,,16-2021,,16-2021,f22-1445 records_part1.pdf,
9296,203.0,fha,,,delta,2021-04-20,2021-05-04,,,transportation,4.0,4.0,closed,yes,yes,unknown,2021-04-21,no,,no,,,16-2021,,16-2021,f22-1445 records_part1.pdf,
9297,204.0,fha,,,langley,2021-04-20,2021-04-20,,,personal care,3.0,3.0,,no,no,unknown,,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9298,205.0,fha,,,langley,2021-04-20,2021-05-09,,,maintenance/tr ades/constructio n,35.0,35.0,,no,no,unknown,,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9299,206.0,fha,,,port coquitlam,2021-04-20,2021-04-20,,,gym/fitness,5.0,5.0,,no,no,unknown,,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9300,207.0,fha,,,surrey,2021-04-20,2021-05-03,,,personal care,4.0,4.0,closed,yes,yes,unknown,2021-04-21,no,,no,,,16-2021,,16-2021,f22-1445 records_part1.pdf,
9301,208.0,fha,,,surrey,2021-04-20,2021-04-27,,,gym/fitness,11.0,11.0,closed,yes,yes,unknown,2021-04-20,no,,no,,,16-2021,,16-2021,f22-1445 records_part1.pdf,
9302,209.0,fha,,,surrey,2021-04-20,2021-04-28,,,warehouse,3.0,3.0,,no,no,unknown,,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9303,210.0,viha,,,duncan,2021-04-20,,2021-04-15,2021-04-20,office,0.0,3.0,open,no,unkno,no,,unknown,,yes,42.0,,16-2021,,,f22-1445 records_part1.pdf,
9304,211.0,viha,,,nanaimo,2021-04-20,,2021-04-09,2021-04-20,food processing,0.0,3.0,open,no,unkno,no,,unknown,,yes,42.0,,16-2021,,,f22-1445 records_part1.pdf,
9305,212.0,nha,,,unknown,2021-04-20,2021-04-26,,,restaurant/bar/l ounge,4.0,4.0,voluntary closure,yes,no,yes,,unknown,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9306,213.0,fha,,,abbotsford,2021-04-21,2021-05-01,,,farm/agriculture,3.0,3.0,,no,no,unknown,,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9307,214.0,fha,,,burnaby,2021-04-21,2021-05-01,,,maintenance/tr ades/constructio n,3.0,3.0,,no,no,unknown,,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9308,215.0,fha,,,chilliwack,2021-04-21,2021-05-18,,,first responder,6.0,6.0,,no,no,unknown,,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9309,216.0,fha,,,surrey,2021-04-21,2021-05-07,,,transportation,6.0,6.0,,no,no,unknown,,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9310,217.0,fha,,,surrey,2021-04-21,2021-05-13,,,manufacturing/i ndustry,3.0,3.0,closed,yes,yes,unknown,2021-04-22,no,,no,,,16-2021,,16-2021,f22-1445 records_part1.pdf,
9311,218.0,viha,,,victoria,2021-04-21,,2021-04-20,2021-04-27,office,0.0,10.0,closed,yes,unkno,yes,,unknown,,no,35.0,,16-2021,,,f22-1445 records_part1.pdf,
9312,219.0,viha,,,victoria,2021-04-21,,2021-04-20,2021-04-21,other,0.0,3.0,open,no,unkno,no,,unknown,,yes,41.0,,16-2021,,,f22-1445 records_part1.pdf,
9313,220.0,viha,,,victoria,2021-04-21,,2021-04-17,2021-04-26,hospitality/servi ces,0.0,4.0,open,no,unkno,no,,unknown,,yes,36.0,,16-2021,,,f22-1445 records_part1.pdf,
9314,221.0,fha,,,abbotsford,2021-04-22,2021-05-04,,,retail,3.0,3.0,,no,no,unknown,,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9315,222.0,fha,,,abbotsford,2021-04-22,2021-05-12,,,manufacturing/i ndustry,3.0,3.0,,no,no,unknown,,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9316,223.0,fha,,,burnaby,2021-04-22,2021-05-11,,,gym/fitness,3.0,3.0,,no,no,unknown,,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9317,224.0,fha,,,langley,2021-04-22,2021-04-29,,,gym/fitness,4.0,4.0,,no,no,unknown,,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9318,225.0,fha,,,langley,2021-04-22,2021-05-10,,,retail,6.0,6.0,closed,yes,yes,unknown,2021-04-23,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9319,226.0,fha,,,langley,2021-04-22,2021-05-13,,,manufacturing/i ndustry,19.0,19.0,closed,yes,yes,unknown,2021-04-23,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9320,227.0,fha,,,maple ridge,2021-04-22,2021-05-14,,,manufacturing/i ndustry,5.0,5.0,closed,yes,yes,unknown,2021-04-23,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9321,228.0,fha,,,surrey,2021-04-22,2021-05-04,,,restaurant/bar/l ounge,5.0,5.0,closed,yes,yes,unknown,2021-04-22,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9322,229.0,fha,,,surrey,2021-04-22,2021-04-29,,,maintenance/tr ades/constructio n,4.0,4.0,closed,yes,yes,unknown,2021-04-24,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9323,230.0,fha,,,surrey,2021-04-22,2021-05-05,,,office,4.0,4.0,closed,yes,yes,unknown,2021-04-23,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9324,231.0,fha,,,abbotsford,2021-04-23,2021-05-11,,,office,3.0,3.0,closed,yes,yes,unknown,2021-04-25,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9325,232.0,fha,,,burnaby,2021-04-23,2021-05-06,,,manufacturing/i ndustry,4.0,4.0,closed,yes,yes,unknown,2021-04-23,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9326,233.0,fha,,,langley,2021-04-23,2021-04-27,,,restaurant/bar/l ounge,3.0,3.0,,no,no,unknown,,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9327,234.0,fha,,,langley,2021-04-23,2021-05-08,,,manufacturing/i ndustry,3.0,3.0,closed,yes,yes,unknown,2021-04-24,no,,no,,,16-2021,,16-2021,f22-1445 records_part1.pdf,
9328,235.0,fha,,,maple ridge,2021-04-23,2021-05-01,,,office,5.0,5.0,,no,no,unknown,,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9329,236.0,fha,,,surrey,2021-04-23,2021-05-03,,,gym/fitness,5.0,5.0,closed,yes,yes,unknown,2021-04-23,no,,no,,,16-2021,,16-2021,f22-1445 records_part1.pdf,
9330,237.0,fha,,,surrey,2021-04-23,2021-05-11,,,manufacturing/i ndustry,3.0,3.0,closed,yes,yes,unknown,2021-04-24,no,,no,,,16-2021,,16-2021,f22-1445 records_part1.pdf,
9331,238.0,fha,,,surrey,2021-04-23,,,,retail,12.0,12.0,,no,no,unknown,,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9332,239.0,fha,,,surrey,2021-04-23,,,,gym/fitness,8.0,8.0,closed,yes,yes,unknown,2021-05-05,no,,no,,,16-2021,,18-2021,f22-1445 records_part1.pdf,
9333,240.0,fha,,,burnaby,2021-04-24,2021-05-12,,,transportation,5.0,5.0,,no,no,unknown,,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9334,241.0,fha,,,chilliwack,2021-04-24,2021-05-14,,,other,6.0,6.0,closed,yes,yes,unknown,2021-04-24,no,,no,,,16-2021,,16-2021,f22-1445 records_part1.pdf,
9335,242.0,fha,,,langley,2021-04-24,2021-05-04,,,retail,3.0,3.0,closed,yes,yes,unknown,2021-04-25,no,,no,,,16-2021,,17-2021,f22-1445 records_part1.pdf,
9336,243.0,fha,,,maple ridge,2021-04-24,2021-05-06,,,restaurant/bar/l ounge,6.0,6.0,closed,yes,no,unknown,2021-04-24,yes,,no,,,16-2021,,16-2021,f22-1445 records_part1.pdf,
9337,244.0,fha,,,surrey,2021-04-24,2021-05-04,,,retail,6.0,6.0,closed,yes,yes,unknown,2021-04-25,no,,no,,,16-2021,,17-2021,f22-1445 records_part1.pdf,
9338,245.0,fha,,,surrey,2021-04-24,2021-05-19,,,manufacturing/i ndustry,8.0,8.0,,no,no,unknown,,no,,no,,,16-2021,,,f22-1445 records_part1.pdf,
9339,246.0,fha,,,abbotsford,2021-04-25,2021-05-12,,,gym/fitness,5.0,5.0,,no,no,unknown,,no,,no,,,17-2021,,,f22-1445 records_part1.pdf,
9340,247.0,fha,,,new westminster,2021-04-25,2021-05-08,,,warehouse,15.0,15.0,closed,yes,yes,unknown,2021-04-26,no,,no,,,17-2021,,17-2021,f22-1445 records_part1.pdf,
9341,248.0,viha,,,victoria,2021-04-25,,2021-04-21,2021-04-28,restaurant/bar/l ounge,0.0,7.0,closed,yes,unkno,yes,,unknown,,no,34.0,,17-2021,,,f22-1445 records_part1.pdf,
9342,249.0,viha,,,langford,2021-04-25,,2021-04-18,2021-04-25,office,0.0,3.0,closed,yes,unkno,yes,,unknown,,no,37.0,,17-2021,,,f22-1445 records_part1.pdf,
9343,250.0,nha,,,unknown,2021-04-25,2021-05-03,,,restaurant/bar/l ounge,2.0,6.0,voluntary closure,yes,no,yes,,unknown,,no,,,17-2021,,,f22-1445 records_part1.pdf,
9344,251.0,fha,,,abbotsford,2021-04-26,2021-05-07,,,manufacturing/i ndustry,3.0,3.0,closed,yes,yes,unknown,2021-04-27,no,,no,,,17-2021,,,f22-1445 records_part1.pdf,
9345,252.0,fha,,,burnaby,2021-04-26,2021-04-26,,,manufacturing/i ndustry,4.0,4.0,not closed: insufficient evidence of recent transmission,no,no,unknown,,no,,yes,,,17-2021,,,f22-1445 records_part1.pdf,
9346,253.0,fha,,,chilliwack,2021-04-26,2021-05-05,,,maintenance/tr ades/constructio n,3.0,3.0,not closed: alternate control measures,no,no,unknown,,no,,yes,,,17-2021,,,f22-1445 records_part1.pdf,
9347,254.0,fha,,,delta,2021-04-26,2021-05-11,,,office,4.0,4.0,closed,yes,yes,unknown,2021-04-26,no,,no,,,17-2021,,,f22-1445 records_part1.pdf,
9348,255.0,fha,,,langley,2021-04-26,2021-05-06,,,manufacturing/i ndustry,3.0,3.0,closed,yes,yes,unknown,2021-04-27,no,,no,,,17-2021,,,f22-1445 records_part1.pdf,
9349,256.0,fha,,,langley,2021-04-26,2021-05-09,,,farm/agriculture,3.0,3.0,not closed: insufficient evidence of recent transmission,no,no,unknown,,no,,yes,,,17-2021,,,f22-1445 records_part1.pdf,
9350,257.0,fha,,,surrey,2021-04-26,2021-05-14,,,retail,13.0,13.0,closed,yes,yes,unknown,2021-04-27,no,,no,,,17-2021,,,f22-1445 records_part1.pdf,
9351,258.0,fha,,,surrey,2021-04-26,2021-05-05,,,retail,3.0,3.0,closed,yes,yes,unknown,2021-04-27,no,,no,,,17-2021,,,f22-1445 records_part1.pdf,
9352,259.0,viha,,,victoria,2021-04-26,,2021-04-21,2021-04-26,office,0.0,3.0,closed,yes,unkno,yes,,unknown,,no,36.0,,17-2021,,,f22-1445 records_part1.pdf,
9353,260.0,fha,,,abbotsford,2021-04-27,2021-05-08,,,manufacturing/i ndustry,4.0,4.0,closed,yes,yes,unknown,2021-04-27,no,,no,,,17-2021,,,f22-1445 records_part1.pdf,
9354,261.0,fha,,,burnaby,2021-04-27,2021-05-04,,,retail,4.0,4.0,not closed: insufficient evidence of recent transmission,no,no,unknown,,no,,yes,,,17-2021,,,f22-1445 records_part1.pdf,
9355,262.0,fha,,,chilliwack,2021-04-27,2021-05-22,,,retail,4.0,4.0,closed,yes,no,unknown,2021-04-27,yes,,no,,,17-2021,,,f22-1445 records_part1.pdf,
9356,263.0,fha,,,chilliwack,2021-04-27,2021-05-05,,,manufacturing/i ndustry,4.0,4.0,closed,yes,yes,unknown,2021-04-28,no,,no,,,17-2021,,,f22-1445 records_part1.pdf,
9357,264.0,fha,,,angley,2021-04-27,2021-05-09,,,office,5.0,5.0,not closed: alternate control measures,no,no,unknown,,no,,yes,,,17-2021,,,f22-1445 records_part1.pdf,
9358,265.0,fha,,,angley,2021-04-27,2021-05-12,,,manufacturing/i ndustry,3.0,3.0,closed,yes,yes,unknown,2021-04-27,no,,no,,,17-2021,,17-2021,f22-1445 records_part1.pdf,
9359,266.0,fha,,,urrey,2021-04-27,2021-05-12,,,manufacturing/i ndustry,4.0,4.0,closed,yes,yes,unknown,2021-04-28,no,,no,,,17-2021,,17-2021,f22-1445 records_part1.pdf,
9360,267.0,fha,,,urrey,2021-04-27,2021-05-06,,,maintenance/tr ades/constructio n,6.0,6.0,closed,yes,yes,unknown,2021-04-27,no,,no,,,17-2021,,17-2021,f22-1445 records_part1.pdf,
9361,268.0,fha,,,bbotsford,2021-04-27,2021-05-17,,,warehouse,7.0,7.0,not closed: alternate control measures,no,no,unknown,,no,,yes,,,17-2021,,,f22-1445 records_part1.pdf,
9362,269.0,nha,,,nknown,2021-04-27,,,,manufacturing/i ndustry,,8.0,"open (if open, reason for non- closure)",no,no,no,,unknown,,no,,,17-2021,,,f22-1445 records_part1.pdf,
9363,270.0,fha,,,angley,2021-04-28,2021-05-14,,,retail,11.0,11.0,closed,yes,yes,unknown,2021-04-29,no,,no,,,17-2021,,17-2021,f22-1445 records_part1.pdf,
9364,271.0,fha,,,bbotsford,2021-04-28,2021-05-20,,,food processing,7.0,7.0,not closed: alternate control measures,no,no,unknown,,no,,yes,,,17-2021,,,f22-1445 records_part1.pdf,
9365,272.0,fha,,,urnaby,2021-04-28,,,,office,4.0,4.0,closed,yes,yes,unknown,2021-04-30,no,,no,,,17-2021,,17-2021,f22-1445 records_part1.pdf,
9366,273.0,fha,,,urnaby,2021-04-28,2021-05-05,,,hospitality/servi ces,4.0,4.0,not closed: alternate control measures,no,no,unknown,,no,,yes,,,17-2021,,,f22-1445 records_part1.pdf,
9367,274.0,fha,,,ission,2021-04-28,2021-05-09,,,retail,3.0,3.0,closed,yes,yes,unknown,2021-04-29,no,,no,,,17-2021,,17-2021,f22-1445 records_part1.pdf,
9368,275.0,fha,,,ission,2021-04-28,2021-05-11,,,maintenance/tr ades/constructio n,5.0,5.0,not closed: alternate control measures,no,no,unknown,,no,,yes,,,17-2021,,,f22-1445 records_part1.pdf,
9369,276.0,fha,,,ew estminster,2021-04-28,2021-05-22,,,retail,19.0,19.0,closed,yes,no,unknown,2021-05-09,yes,,no,,,17-2021,,19-2021,f22-1445 records_part1.pdf,
9370,277.0,fha,,,urrey,2021-04-28,,,,retail,4.0,4.0,closed,yes,yes,unknown,2021-04-29,no,,no,,,17-2021,,17-2021,f22-1445 records_part1.pdf,
9371,278.0,fha,,,urrey,2021-04-28,2021-05-14,,,maintenance/tr ades/constructio n,6.0,6.0,not closed: public interest in remaining open,no,no,unknown,,no,,yes,,,17-2021,,,f22-1445 records_part1.pdf,
9372,279.0,fha,,,urrey,2021-04-28,,,,office,5.0,5.0,closed,yes,yes,unknown,2021-04-29,no,,no,,,17-2021,,,f22-1445 records_part1.pdf,
9373,280.0,fha,,,urrey,2021-04-28,2021-05-12,,,retail,4.0,4.0,closed,yes,yes,unknown,2021-05-02,no,,no,,,17-2021,,,f22-1445 records_part1.pdf,
9374,281.0,fha,,,urrey,2021-04-28,2021-05-09,,,office,4.0,4.0,not closed: alternate control measures,no,no,unknown,,no,,yes,,,17-2021,,,f22-1445 records_part1.pdf,
9375,282.0,fha,,,urrey,2021-04-28,,,,manufacturing/i ndustry,6.0,6.0,closed,yes,no,unknown,2021-05-14,yes,,no,,,17-2021,,,f22-1445 records_part1.pdf,
9376,283.0,vch,,,est ancouver,2021-04-28,,2021-04-28,2021-05-02,maintenance/tr ades/constructio n,,3.0,ordered closed by ph,yes,yes,no,2021-04-24,no,,no,,,17-2021,,,f22-1445 records_part1.pdf,
9377,284.0,vch,,,orth ancouver,2021-04-28,,2021-04-28,2021-05-03,maintenance/tr ades/constructio n,,3.0,ordered closed by ph,yes,yes,no,2021-04-21,no,,no,,,17-2021,,,f22-1445 records_part1.pdf,
9378,285.0,vch,,,orth ancouver,2021-04-28,,2021-04-28,2021-05-02,health care facility (acute/ltc),,3.0,essential function (not closed,no,no,no,,no,,yes,,,17-2021,,,f22-1445 records_part1.pdf,
9379,286.0,vch,,,ancouver,2021-04-28,,2021-04-28,2021-05-12,school/daycare,,7.0,partially closed or widespread isolation by ph,yes,no,no,,yes,,no,,,17-2021,,,f22-1445 records_part1.pdf,
9380,287.0,vch,,,orth ancouver,2021-04-28,,2021-04-28,2021-05-02,school/daycare,,6.0,partially closed or widespread isolation by ph,yes,no,no,,yes,,no,,,17-2021,,,f22-1445 records_part1.pdf,
9381,288.0,iha,,,awston/kere eos,2021-04-29,,2021-04-29,,farm/agriculture,4.0,3.0,not closed,no,no,no,,unknown,,no,,,17-2021,,,f22-1445 records_part1.pdf,
